gender,income,genhealth,illegalact,age,charged,grade90,jobsnum90,afqt89,jobtrain90,job_agri,job_mining,job_construction,job_manuf,job_transp,job_wholesale,job_retail,job_fin,job_busi,job_personal,job_enter,job_pro,job_pub
0,3.7,2,0,18,0,12,8,56,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.71,2,0,14,0,13,5,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1.5,3,3,15,1,12,15,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.0,1,1,14,0,12,6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.4,1,0,21,0,20,12,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,3.25,2,0,20,0,19,16,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,4.4,1,0,21,0,12,1,89,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.7,3,1,21,0,12,5,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3.5,2,0,21,0,12,2,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,1,0,20,0,14,8,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.2,4,0,20,0,12,7,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.9,2,0,18,0,12,8,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2.5,2,0,15,0,12,5,49,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3.25,1,1,17,0,12,4,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,1,0,16,0,12,2,58,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.8,2,0,21,0,12,1,64,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.8,2,3,16,0,13,7,80,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,3.3,2,0,17,0,16,7,78,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2.1,4,0,15,0,12,3,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.2,2,0,21,0,12,8,56,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.3,1,0,17,0,14,4,96,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.8568,1,0,17,0,16,20,72,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2.8,1,0,14,0,16,12,77,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,2,0,20,0,12,8,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.5,3,0,16,0,12,4,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1.385,1,0,18,0,12,3,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.8,3,0,14,0,16,7,46,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2.23,2,2,18,0,12,9,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,3,1,17,1,16,13,78,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.6,1,0,19,0,20,10,98,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,3.2,1,0,20,0,16,6,64,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,3.5,1,0,19,0,16,6,80,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2.45,2,1,17,0,17,9,82,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,3.3,1,0,15,0,16,4,87,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1.7,3,0,17,0,12,4,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,3.5,2,0,17,0,16,5,89,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2.6,1,0,19,0,16,5,96,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1.1,1,2,19,0,12,8,78,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,2.95,2,1,19,0,14,4,81,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.66,2,0,15,0,12,6,86,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.8,1,1,18,0,16,10,95,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3.2,1,0,20,1,16,4,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.0,2,3,14,0,12,5,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1.7,2,2,17,0,11,5,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.4,5,0,19,0,12,3,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1.0,2,0,16,0,11,12,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1.2,3,0,18,0,12,4,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.61,3,1,14,1,12,5,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1.3,1,2,15,0,12,16,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1.1,2,0,19,0,9,2,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1.98,2,0,15,0,12,9,56,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2.9,1,0,21,0,18,3,57,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,7.4283,3,0,21,0,19,5,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,3.6,1,0,19,0,19,12,88,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,2.5,2,0,22,0,12,3,58,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.7,3,0,16,0,10,12,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3.2,3,0,15,0,12,7,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1.7,2,0,18,0,14,5,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.15,2,3,15,0,12,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.7,2,0,19,0,12,14,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.0,1,0,17,0,12,5,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.2,2,0,14,0,13,11,65,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2.252,2,0,20,0,14,7,81,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0,3,0,18,0,12,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,2,0,16,0,12,3,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.4,2,2,17,0,12,9,40,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2.2,2,1,15,1,12,3,57,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2.75,2,0,15,0,18,15,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,3.6,1,0,18,0,12,2,70,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.0,2,0,18,0,12,4,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.9,2,0,15,0,9,4,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2.46,3,0,19,0,12,14,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2.0,2,0,18,0,16,10,42,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0,3,0,17,0,14,7,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.5,2,0,17,0,14,4,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,2,0,15,0,12,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.025,3,2,16,0,11,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.08,2,0,15,1,12,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,2,0,15,0,11,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.67,2,0,20,0,16,3,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3.0,1,0,18,0,16,7,44,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2.32,2,1,21,0,13,1,64,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1.0,1,0,15,0,12,8,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.272,3,0,21,0,9,4,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3.5,5,0,21,0,9,7,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,2.0,3,0,19,0,14,5,47,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2.2,3,0,15,0,11,7,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.0,2,2,14,1,10,14,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1.1,4,0,18,0,10,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.8,1,0,20,0,12,8,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.1,2,2,16,0,12,9,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,3.3,2,0,19,0,12,6,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.6,4,0,18,0,12,13,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.0,4,1,15,0,10,10,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3.0,2,0,21,0,11,9,46,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.15,3,0,16,0,12,11,63,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2.1,2,0,17,0,12,5,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.0,2,0,20,0,12,3,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,2,0,18,0,16,5,97,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2.4,1,0,17,0,16,9,99,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,7.4283,2,0,21,0,16,7,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.0,1,0,19,0,17,11,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.75,1,0,16,0,17,10,80,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,3.5,2,0,18,0,16,9,95,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1.02,1,3,19,0,14,14,57,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1.7,3,0,19,0,16,9,75,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.7,3,0,17,0,20,11,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.936,2,0,20,0,13,1,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.91,3,0,20,0,14,20,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,2.5,1,0,18,0,13,12,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2.0,1,0,16,0,14,10,51,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1.8,2,2,17,0,12,8,46,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2.5,3,0,14,0,12,5,97,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1.12,4,0,14,0,13,12,58,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.8,1,0,18,0,17,2,66,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2.6,2,1,22,0,19,7,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2.5,2,0,17,0,18,10,89,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2.05,2,0,18,0,16,10,98,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0,1,0,16,0,12,2,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.2,2,1,18,0,12,17,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,4.2,2,0,20,1,12,8,92,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.55,5,0,20,1,14,14,88,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2.25,4,1,21,1,13,6,84,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,3.3,3,4,19,0,10,8,33,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.0,3,1,16,1,9,10,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.4,3,0,15,0,14,4,88,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1.7,3,0,15,0,12,10,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.4,5,0,20,1,10,16,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1.9,2,3,17,0,16,7,62,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2.5,3,0,17,0,15,16,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,4.5,2,3,16,0,12,4,51,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,3.0,1,2,14,0,13,6,53,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.2,2,0,18,0,16,6,88,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2.5,3,3,15,0,12,4,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2.4,2,0,19,0,14,5,75,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,3.0,2,0,21,0,14,8,57,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2.65,3,3,16,1,12,8,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,1,0,21,0,14,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.05,1,0,16,0,12,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.12,2,0,21,0,10,8,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,3.0,2,1,21,0,11,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,4,1,18,0,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.1,2,2,14,0,15,7,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,3,0,18,0,11,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.9,1,0,15,0,16,7,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1.7,1,1,20,0,12,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.5,4,0,21,0,12,3,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0,4,0,21,0,12,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.65,3,0,14,0,12,8,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1.3,4,0,17,1,8,9,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1.6,3,0,15,0,8,12,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1.8,3,0,20,0,11,5,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,3,0,18,0,12,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,3,0,21,0,12,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3.2,1,0,17,0,12,10,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2.5,5,0,14,0,13,3,48,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2.55,1,0,17,0,13,8,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.0,1,1,15,0,12,10,49,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1.5,2,0,15,0,12,9,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2.4,2,2,17,0,11,10,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.0,3,0,16,0,12,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.0,1,1,17,0,16,10,89,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,3.1,3,5,18,0,12,7,54,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.15,1,0,15,0,12,13,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,4.75,1,0,22,0,17,5,89,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.5,2,1,17,0,16,15,80,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,3.23,1,0,19,0,18,13,92,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1.0742,3,0,14,0,12,14,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.3,2,2,19,0,16,15,53,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1.5,1,0,15,0,17,7,70,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0,2,0,19,0,14,2,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.0,3,0,16,0,12,10,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2.7,1,0,16,0,16,9,68,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1.0,1,0,19,0,17,7,51,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2.18,3,0,14,0,16,8,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.1,4,0,19,0,12,9,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2.46,2,3,15,0,14,5,69,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0,2,0,14,0,12,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.0,3,1,18,0,12,9,74,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1.5,2,0,18,0,16,10,86,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,3.5,2,2,16,0,16,12,74,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.5235,3,0,15,0,16,14,53,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.0,4,0,17,0,12,11,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.2,4,0,16,0,11,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1.3,3,0,17,0,12,8,41,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,3.9,1,0,18,0,12,9,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1.3,5,0,16,0,12,8,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.7,3,1,18,0,14,7,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,3.9,3,1,19,0,12,2,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.5,1,1,16,0,12,6,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1.9,2,0,15,0,18,6,73,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1.25,3,0,18,0,12,3,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,2,0,16,0,12,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.4,2,0,17,0,12,6,72,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1.0,2,0,16,0,13,7,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,4.0,1,1,22,0,12,4,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1.1,4,0,21,0,16,1,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.3,4,0,18,0,9,13,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.1,4,1,18,1,12,12,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3.0,3,0,20,0,13,1,52,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.9022,2,0,21,0,12,3,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,3.0,1,0,17,0,14,3,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.05,3,0,19,0,12,9,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.9,4,0,17,0,12,4,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1.85,1,0,19,0,12,5,81,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0,3,0,16,0,12,9,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.4,3,4,14,0,11,8,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.0,2,3,20,1,10,7,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1.82,3,0,18,0,12,6,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.25,2,3,16,0,12,9,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,4.5,3,2,19,0,12,8,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1.39,2,0,20,0,12,10,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.8,2,0,18,0,12,9,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.43,1,0,16,0,12,9,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2.5,3,1,20,1,11,4,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1.2,1,0,16,0,12,12,27,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.6803,2,0,17,0,15,19,77,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,2.4597,1,3,15,0,16,15,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2.0,2,1,14,0,12,11,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,7.4283,1,1,20,0,12,9,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,3.1,1,4,18,0,15,11,58,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,4.6,3,0,21,0,12,7,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,3.2,2,0,19,0,12,4,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1.0,3,1,15,0,13,2,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0,1,0,17,0,12,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,2,0,16,0,11,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.5,2,0,20,0,12,4,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1.65,2,0,16,0,12,15,85,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.8,2,4,14,0,12,10,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,4.73,3,1,20,0,16,7,80,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,1,0,19,0,18,13,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.3048,3,0,19,0,14,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.8719,2,0,22,0,12,1,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2.4,2,2,17,0,12,5,68,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0,2,0,18,0,13,11,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,3.8,4,1,17,1,12,2,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,3.8,3,0,15,0,16,7,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,4.2,1,0,21,0,19,12,84,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.0,2,0,20,0,12,3,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2.9,4,0,17,0,12,4,46,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1.1,2,0,15,0,12,10,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.35,2,0,17,0,14,7,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0,4,0,19,0,12,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,2,0,18,0,12,5,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.0,3,0,20,0,12,4,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.2,2,0,18,0,12,9,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.5,2,0,16,0,12,11,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,1,0,15,0,12,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.6,3,0,18,0,12,8,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.008,2,0,17,0,12,4,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.2,1,0,17,1,11,4,27,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,3.7,4,0,19,0,12,6,54,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.6,2,1,18,0,13,10,48,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0,2,0,20,0,16,10,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.5,2,0,17,0,17,2,97,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,3.86,1,0,16,0,16,4,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,2.6,2,0,14,0,16,5,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2.5,3,0,14,0,14,7,46,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2.79,3,0,21,0,12,8,22,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.24,2,0,15,0,12,11,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1.1,2,1,14,1,12,9,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.6,5,0,19,0,12,6,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.864,3,0,15,0,12,8,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3.0,3,0,15,0,12,8,64,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,1,0,18,0,16,10,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2.94,1,0,18,0,16,11,91,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,2.4,2,1,17,0,12,9,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3.0,2,0,17,0,12,3,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.9,1,3,15,0,12,10,29,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2.7,2,3,18,0,13,3,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0,2,0,19,0,12,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.5,1,1,17,0,12,4,22,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.5,2,0,16,0,12,8,76,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.7,3,0,15,0,12,8,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.2,3,1,21,1,12,8,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2.3,3,3,17,0,12,8,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,3.8,2,0,16,0,16,8,71,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,4.8,3,0,21,0,19,5,97,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,4.2,2,1,18,0,16,6,89,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1.25,2,0,20,0,15,3,67,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.0,2,0,18,0,16,3,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.6,3,0,19,0,20,9,92,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,1,0,20,0,12,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.72,2,0,19,0,12,6,70,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1.55,3,0,21,0,16,9,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.7,2,4,14,0,16,11,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,4.8,4,0,21,0,13,3,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1.6,1,1,18,0,16,16,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0,1,1,21,0,18,10,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0
